"Name","State","Notes","User","Tags","Created","Runtime","Sweep","beta","dataset","gamma","load_trained_model","meta_batch_size","meta_lr","mnist_pixels_to_permute_test","mnist_pixels_to_permute_train","n_epochs","n_shots","n_test_epochs","n_ways","per_task_lr","reset_clf_on_meta","seed","test_adapt_steps","train_adapt_steps","train_sample_size","test_accuracy","test_loss"
"genial-sweep-769","finished","-","liorf","","2022-05-07T22:33:53.000Z","138","e4hlnb4l","75","mnist","25","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.28000000715255735","1.5574887990951538"
"kind-sweep-768","finished","-","liorf","","2022-05-07T22:31:02.000Z","165","e4hlnb4l","75","mnist","5","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.25360001623630524","1.6163667678833007"
"silver-sweep-767","finished","-","liorf","","2022-05-07T22:28:22.000Z","155","e4hlnb4l","75","mnist","5","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.22499999403953552","1.726776194572449"
"dark-sweep-766","finished","-","liorf","","2022-05-07T22:25:51.000Z","147","e4hlnb4l","75","mnist","5","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.18800000101327896","1.7780050039291382"
"exalted-sweep-765","finished","-","liorf","","2022-05-07T22:23:18.000Z","148","e4hlnb4l","75","mnist","5","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.3540000021457672","1.5180606603622435"
"fragrant-sweep-764","finished","-","liorf","","2022-05-07T22:20:50.000Z","143","e4hlnb4l","75","mnist","5","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2933333426713943","1.658271551132202"
"snowy-sweep-763","finished","-","liorf","","2022-05-07T22:18:20.000Z","146","e4hlnb4l","75","mnist","5","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.39599997997283937","1.4156692028045654"
"blooming-sweep-762","finished","-","liorf","","2022-05-07T22:15:49.000Z","144","e4hlnb4l","75","mnist","5","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.3199999928474426","1.5899943590164185"
"radiant-sweep-761","finished","-","liorf","","2022-05-07T22:13:24.000Z","141","e4hlnb4l","75","mnist","5","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.3600000083446503","1.484266471862793"
"ethereal-sweep-760","finished","-","liorf","","2022-05-07T22:10:31.000Z","168","e4hlnb4l","75","mnist","10000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.2200000062584877","1.7032007932662965"
"trim-sweep-759","finished","-","liorf","","2022-05-07T22:07:51.000Z","156","e4hlnb4l","75","mnist","10000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.17499999403953553","1.790105986595154"
"fancy-sweep-758","finished","-","liorf","","2022-05-07T22:05:16.000Z","149","e4hlnb4l","75","mnist","10000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.18000000417232517","1.815937328338623"
"still-sweep-757","finished","-","liorf","","2022-05-07T22:02:41.000Z","152","e4hlnb4l","75","mnist","10000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.2839999973773956","1.53206148147583"
"scarlet-sweep-756","finished","-","liorf","","2022-05-07T22:00:16.000Z","142","e4hlnb4l","75","mnist","10000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.27200000286102294","1.6526255130767822"
"solar-sweep-755","finished","-","liorf","","2022-05-07T21:57:47.000Z","142","e4hlnb4l","75","mnist","10000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.31199999153614044","1.4792547941207883"
"soft-sweep-754","finished","-","liorf","","2022-05-07T21:55:12.000Z","151","e4hlnb4l","75","mnist","10000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.2639999896287918","1.6855677843093873"
"wild-sweep-753","finished","-","liorf","","2022-05-07T21:52:50.000Z","138","e4hlnb4l","75","mnist","10000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.28000001013278963","1.505068564414978"
"dashing-sweep-752","finished","-","liorf","","2022-05-07T21:50:04.000Z","159","e4hlnb4l","75","mnist","1000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.20000000894069672","1.74286847114563"
"glorious-sweep-751","finished","-","liorf","","2022-05-07T21:47:23.000Z","157","e4hlnb4l","75","mnist","1000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.16999999582767486","1.752015209197998"
"fancy-sweep-750","finished","-","liorf","","2022-05-07T21:44:54.000Z","146","e4hlnb4l","75","mnist","1000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.18400000631809235","1.843172907829285"
"rare-sweep-749","finished","-","liorf","","2022-05-07T21:42:24.000Z","143","e4hlnb4l","75","mnist","1000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.2859999924898148","1.5242013931274414"
"laced-sweep-748","finished","-","liorf","","2022-05-07T21:39:58.000Z","142","e4hlnb4l","75","mnist","1000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.24000000804662705","1.6320488452911377"
"distinctive-sweep-747","finished","-","liorf","","2022-05-07T21:37:28.000Z","142","e4hlnb4l","75","mnist","1000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.3319999873638153","1.4749635219573975"
"easy-sweep-746","finished","-","liorf","","2022-05-07T21:34:59.000Z","144","e4hlnb4l","75","mnist","1000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.2959999918937683","1.6260801553726196"
"efficient-sweep-745","finished","-","liorf","","2022-05-07T21:32:33.000Z","141","e4hlnb4l","75","mnist","1000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.360000005364418","2.429432249069214"
"eternal-sweep-744","finished","-","liorf","","2022-05-07T21:29:42.000Z","167","e4hlnb4l","75","mnist","100","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.19200000762939456","1.6631990909576415"
"soft-sweep-743","finished","-","liorf","","2022-05-07T21:27:01.000Z","154","e4hlnb4l","75","mnist","100","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.17899999618530274","1.7393475770950315"
"glowing-sweep-742","finished","-","liorf","","2022-05-07T21:24:26.000Z","148","e4hlnb4l","75","mnist","100","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.19733333885669707","1.8246578454971312"
"smart-sweep-741","finished","-","liorf","","2022-05-07T21:21:55.000Z","145","e4hlnb4l","75","mnist","100","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.3099999874830246","1.536578130722046"
"glowing-sweep-740","finished","-","liorf","","2022-05-07T21:19:25.000Z","144","e4hlnb4l","75","mnist","100","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2533333390951157","1.6492387294769286"
"fragrant-sweep-739","finished","-","liorf","","2022-05-07T21:16:56.000Z","143","e4hlnb4l","75","mnist","100","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.3599999904632568","1.381517267227173"
"eager-sweep-738","finished","-","liorf","","2022-05-07T21:14:27.000Z","143","e4hlnb4l","75","mnist","100","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.30399998724460603","1.575226664543152"
"stellar-sweep-737","finished","-","liorf","","2022-05-07T21:12:02.000Z","142","e4hlnb4l","75","mnist","100","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.3600000083446503","1.5037291049957275"
"deep-sweep-736","finished","-","liorf","","2022-05-07T21:09:06.000Z","169","e4hlnb4l","75","mnist","10","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.24400001168251037","1.6121283531188966"
"unique-sweep-735","finished","-","liorf","","2022-05-07T21:06:25.000Z","155","e4hlnb4l","75","mnist","10","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.246999990940094","1.7174999713897705"
"light-sweep-734","finished","-","liorf","","2022-05-07T21:03:50.000Z","148","e4hlnb4l","75","mnist","10","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.213333335518837","1.7579894065856934"
"different-sweep-733","finished","-","liorf","","2022-05-07T21:01:19.000Z","143","e4hlnb4l","75","mnist","10","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.3379999935626984","1.5205118656158447"
"atomic-sweep-732","finished","-","liorf","","2022-05-07T20:58:49.000Z","147","e4hlnb4l","75","mnist","10","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2826666712760925","1.6297219276428223"
"serene-sweep-731","finished","-","liorf","","2022-05-07T20:56:18.000Z","147","e4hlnb4l","75","mnist","10","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.3919999897480011","1.4344418048858645"
"dauntless-sweep-730","finished","-","liorf","","2022-05-07T20:53:54.000Z","141","e4hlnb4l","75","mnist","10","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.30399999022483826","1.5530930280685424"
"celestial-sweep-729","finished","-","liorf","","2022-05-07T20:51:30.000Z","140","e4hlnb4l","75","mnist","10","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.2800000041723251","1.5663867950439454"
"lemon-sweep-728","finished","-","liorf","","2022-05-07T20:48:38.000Z","167","e4hlnb4l","75","mnist","0.001","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.24720001518726348","1.6121791362762452"
"whole-sweep-727","finished","-","liorf","","2022-05-07T20:45:57.000Z","157","e4hlnb4l","75","mnist","0.001","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.24399999380111695","1.7219842672348022"
"revived-sweep-726","finished","-","liorf","","2022-05-07T20:43:19.000Z","150","e4hlnb4l","75","mnist","0.001","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.2106666684150696","1.756484818458557"
"earthy-sweep-725","finished","-","liorf","","2022-05-07T20:40:55.000Z","142","e4hlnb4l","75","mnist","0.001","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.3379999935626984","1.5289750814437866"
"vital-sweep-724","finished","-","liorf","","2022-05-07T20:38:28.000Z","145","e4hlnb4l","75","mnist","0.001","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.26133334040641787","1.636836338043213"
"dry-sweep-723","finished","-","liorf","","2022-05-07T20:36:02.000Z","143","e4hlnb4l","75","mnist","0.001","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.3959999859333038","1.4147734642028809"
"resilient-sweep-722","finished","-","liorf","","2022-05-07T20:33:31.000Z","143","e4hlnb4l","75","mnist","0.001","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.35199999511241914","1.5486637115478517"
"noble-sweep-721","finished","-","liorf","","2022-05-07T20:31:06.000Z","141","e4hlnb4l","75","mnist","0.001","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.26000000685453417","1.5761765956878662"
"swept-sweep-720","finished","-","liorf","","2022-05-07T20:28:05.000Z","170","e4hlnb4l","50","mnist","5000","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.20720001310110092","1.7314427375793455"
"legendary-sweep-719","finished","-","liorf","","2022-05-07T20:25:20.000Z","159","e4hlnb4l","50","mnist","5000","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.1829999938607216","1.75620379447937"
"logical-sweep-718","finished","-","liorf","","2022-05-07T20:22:43.000Z","151","e4hlnb4l","50","mnist","5000","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.1626666694879532","1.7747868299484253"
"pious-sweep-717","finished","-","liorf","","2022-05-07T20:20:13.000Z","144","e4hlnb4l","50","mnist","5000","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.29799998700618746","1.5340184926986695"
"proud-sweep-716","finished","-","liorf","","2022-05-07T20:17:42.000Z","146","e4hlnb4l","50","mnist","5000","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2586666733026505","1.642016386985779"
"deep-sweep-715","finished","-","liorf","","2022-05-07T20:15:09.000Z","146","e4hlnb4l","50","mnist","5000","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.34399998784065244","1.4192026138305665"
"feasible-sweep-714","finished","-","liorf","","2022-05-07T20:12:40.000Z","144","e4hlnb4l","50","mnist","5000","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.31199999153614044","1.6224608421325684"
"soft-sweep-713","finished","-","liorf","","2022-05-07T20:10:10.000Z","144","e4hlnb4l","50","mnist","5000","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.3600000083446503","1.4784854173660278"
"polar-sweep-712","finished","-","liorf","","2022-05-07T20:07:14.000Z","172","e4hlnb4l","50","mnist","75","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.18960000723600387","1.6850165843963625"
"autumn-sweep-711","finished","-","liorf","","2022-05-07T20:04:34.000Z","155","e4hlnb4l","50","mnist","75","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.20199999511241912","1.7032721519470215"
"vague-sweep-710","finished","-","liorf","","2022-05-07T20:02:01.000Z","146","e4hlnb4l","50","mnist","75","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.18800000548362733","1.782129979133606"
"crimson-sweep-709","finished","-","liorf","","2022-05-07T19:59:30.000Z","143","e4hlnb4l","50","mnist","75","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.3079999923706055","1.545446252822876"
"lilac-sweep-708","finished","-","liorf","","2022-05-07T19:57:01.000Z","146","e4hlnb4l","50","mnist","75","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.264000004529953","1.6361631631851197"
"true-sweep-707","finished","-","liorf","","2022-05-07T19:54:27.000Z","145","e4hlnb4l","50","mnist","75","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.32399998903274535","1.4187230110168456"
"eternal-sweep-706","finished","-","liorf","","2022-05-07T19:51:55.000Z","149","e4hlnb4l","50","mnist","75","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.32799998819828036","1.5932881355285644"
"zesty-sweep-705","finished","-","liorf","","2022-05-07T19:49:28.000Z","142","e4hlnb4l","50","mnist","75","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.3200000077486038","1.5366478443145752"
"devout-sweep-704","finished","-","liorf","","2022-05-07T19:46:35.000Z","166","e4hlnb4l","50","mnist","50","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.18720000833272937","1.7273314237594604"
"happy-sweep-703","finished","-","liorf","","2022-05-07T19:43:58.000Z","154","e4hlnb4l","50","mnist","50","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.2149999976158142","1.71447651386261"
"deep-sweep-702","finished","-","liorf","","2022-05-07T19:41:30.000Z","146","e4hlnb4l","50","mnist","50","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.1866666704416275","1.7774447917938232"
"absurd-sweep-701","finished","-","liorf","","2022-05-07T19:39:06.000Z","142","e4hlnb4l","50","mnist","50","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.30599998235702514","1.5497527837753295"
"icy-sweep-700","finished","-","liorf","","2022-05-07T19:36:33.000Z","147","e4hlnb4l","50","mnist","50","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.26933334171772005","1.6400324344635009"
"desert-sweep-699","finished","-","liorf","","2022-05-07T19:34:05.000Z","144","e4hlnb4l","50","mnist","50","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.3959999859333038","1.3863417863845826"
"worthy-sweep-698","finished","-","liorf","","2022-05-07T19:31:30.000Z","149","e4hlnb4l","50","mnist","50","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.3119999885559082","1.577064299583435"
"quiet-sweep-697","finished","-","liorf","","2022-05-07T19:29:03.000Z","143","e4hlnb4l","50","mnist","50","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.26000000536441803","1.5241977214813232"
"stoic-sweep-696","finished","-","liorf","","2022-05-07T19:26:12.000Z","164","e4hlnb4l","50","mnist","25","true","8","0.01","100","1000","100","50","10","5","0.1","false","1","10","5","10","0.1856000080704689","1.7959803819656373"
"desert-sweep-695","finished","-","liorf","","2022-05-07T19:23:35.000Z","154","e4hlnb4l","50","mnist","25","true","8","0.01","100","1000","100","40","10","5","0.1","false","1","10","5","10","0.2289999932050705","1.7594369888305663"
"rose-sweep-694","finished","-","liorf","","2022-05-07T19:21:04.000Z","146","e4hlnb4l","50","mnist","25","true","8","0.01","100","1000","100","30","10","5","0.1","false","1","10","5","10","0.1853333383798599","1.7759750366210938"
"crisp-sweep-693","finished","-","liorf","","2022-05-07T19:18:33.000Z","144","e4hlnb4l","50","mnist","25","true","8","0.01","100","1000","100","20","10","5","0.1","false","1","10","5","10","0.30799998342990875","1.5575317859649658"
"fresh-sweep-692","finished","-","liorf","","2022-05-07T19:16:04.000Z","145","e4hlnb4l","50","mnist","25","true","8","0.01","100","1000","100","15","10","5","0.1","false","1","10","5","10","0.2560000061988831","1.6415972232818603"
"denim-sweep-691","finished","-","liorf","","2022-05-07T19:13:33.000Z","144","e4hlnb4l","50","mnist","25","true","8","0.01","100","1000","100","10","10","5","0.1","false","1","10","5","10","0.3279999911785126","1.4608191967010498"
"super-sweep-690","finished","-","liorf","","2022-05-07T19:11:07.000Z","143","e4hlnb4l","50","mnist","25","true","8","0.01","100","1000","100","5","10","5","0.1","false","1","10","5","10","0.29599998891353607","1.5623039960861207"
"brisk-sweep-689","finished","-","liorf","","2022-05-07T19:08:42.000Z","141","e4hlnb4l","50","mnist","25","true","8","0.01","100","1000","100","2","10","5","0.1","false","1","10","5","10","0.3200000047683716","1.501135730743408"
